	bgc_id	bgcflow_GCF_id
1073	JAVIVM010000001.1.region001	bgcflow_GCF_109
1074	CP126114.1.region001	bgcflow_GCF_110
1075	CP126110.1.region001	bgcflow_GCF_110
1076	BGC0000796	bgcflow_GCF_111
1077	CP126079.1.region017	bgcflow_GCF_111
1078	BGC0001947	bgcflow_GCF_112
1079	CP126111.1.region007	bgcflow_GCF_112
1080	CP126079.1.region014	bgcflow_GCF_113
1081	BGC0000542	bgcflow_GCF_113
1082	BGC0000525	bgcflow_GCF_114
1083	JAUCFD010000009.1.region010	bgcflow_GCF_114
1084	BGC0001152	bgcflow_GCF_115
1085	CP126079.1.region001	bgcflow_GCF_115
1086	JAVIWA010000059.1.region004	bgcflow_GCF_116
1087	BGC0000310	bgcflow_GCF_116
1088	BGC0002641	bgcflow_GCF_117
1089	CP126104.1.region011	bgcflow_GCF_117
1090	JAVIVN010000014.1.region003	bgcflow_GCF_118
1091	JAUCFN010000001.1.region002	bgcflow_GCF_118
1092	JAVIVN010000014.1.region001	bgcflow_GCF_119
1093	JAUCFN010000001.1.region001	bgcflow_GCF_119
1094	JAVIVM010000009.1.region001	bgcflow_GCF_120
1095	BGC0000367	bgcflow_GCF_120
1096	CP126084.1.region001	bgcflow_GCF_121
1097	BGC0002362	bgcflow_GCF_121
1098	JAUCFR010000004.1.region008	bgcflow_GCF_122
1099	BGC0000951	bgcflow_GCF_122
1100	JAVIVS010000003.1.region003	bgcflow_GCF_123
1101	CP126110.1.region006	bgcflow_GCF_123
1102	CP126078.1.region005	bgcflow_GCF_124
1103	JAVIVM010000002.1.region004	bgcflow_GCF_124
1104	BGC0001575	bgcflow_GCF_125
1105	CP126077.1.region003	bgcflow_GCF_125
1106	JAUCFT010000008.1.region001	bgcflow_GCF_126
1107	BGC0000178	bgcflow_GCF_126
1108	BGC0002284	bgcflow_GCF_127
1109	JAUKNS010000002.1.region002	bgcflow_GCF_127
1110	BGC0002385	bgcflow_GCF_128
1111	JAVIVO010000003.1.region001	bgcflow_GCF_128
1112	BGC0002656	bgcflow_GCF_129
1113	JAUCEP010000002.1.region003	bgcflow_GCF_129
1114	JAVIVM010000002.1.region003	bgcflow_GCF_130
1115	CP126078.1.region006	bgcflow_GCF_130
1116	JAVIVR010000002.1.region003	bgcflow_GCF_131
1117	JAUCEO010000003.1.region008	bgcflow_GCF_131
1118	BGC0000163	bgcflow_GCF_132
1119	CP126106.1.region010	bgcflow_GCF_132
1120	CP126079.1.region013	bgcflow_GCF_133
1121	BGC0001520	bgcflow_GCF_133
1122	BGC0000407	bgcflow_GCF_134
1123	JAVIWA010000001.1.region001	bgcflow_GCF_134
1124	CP126091.1.region005	bgcflow_GCF_135
1125	BGC0000112	bgcflow_GCF_135
1126	JAUCFL010000007.1.region010	bgcflow_GCF_136
1127	JAUCFP010000006.1.region001	bgcflow_GCF_137
1128	CP126108.1.region003	bgcflow_GCF_138
1129	CP126079.1.region008	bgcflow_GCF_139
1130	CP126110.1.region004	bgcflow_GCF_140
1131	JAUCFR010000004.1.region001	bgcflow_GCF_141
1132	CP128151.1.region002	bgcflow_GCF_142
1133	JAUCER010000001.1.region001	bgcflow_GCF_143
1134	CP126102.1.region002	bgcflow_GCF_144
1135	CP126115.1.region003	bgcflow_GCF_145
1136	JAUCFT010000008.1.region003	bgcflow_GCF_146
1137	CP126088.1.region003	bgcflow_GCF_147
1138	JAUCFM010000004.1.region002	bgcflow_GCF_148
1139	JAUCFH010000006.1.region001	bgcflow_GCF_149
1140	CP127376.1.region003	bgcflow_GCF_150
1141	CP128168.1.region002	bgcflow_GCF_151
1142	CP126106.1.region003	bgcflow_GCF_152
1143	CP126095.1.region003	bgcflow_GCF_153
1144	CP128119.1.region009	bgcflow_GCF_154
1145	JAUCFY010000002.1.region001	bgcflow_GCF_155
1146	CP126113.1.region003	bgcflow_GCF_156
1147	CP126079.1.region015	bgcflow_GCF_157
1148	CP126080.1.region002	bgcflow_GCF_158
1149	CP126095.1.region002	bgcflow_GCF_159
1150	CP126107.1.region005	bgcflow_GCF_160
1151	CP126109.1.region008	bgcflow_GCF_161
1152	JAVIVM010000009.1.region002	bgcflow_GCF_162
1153	CP126088.1.region001	bgcflow_GCF_163
1154	CP128183.1.region001	bgcflow_GCF_164
1155	JAUCFO010000001.1.region009	bgcflow_GCF_165
1156	CP128112.1.region001	bgcflow_GCF_166
1157	CP126084.1.region009	bgcflow_GCF_167
1158	CP128119.1.region001	bgcflow_GCF_168
1159	JAUCEL010000008.1.region004	bgcflow_GCF_169
1160	CP126084.1.region010	bgcflow_GCF_170
1161	JAUCFL010000007.1.region012	bgcflow_GCF_171
1162	CP126110.1.region002	bgcflow_GCF_172
1163	CP127194.1.region002	bgcflow_GCF_173
1164	CP128183.1.region010	bgcflow_GCF_174
1165	JAUCFW010000007.1.region003	bgcflow_GCF_175
1166	CP126091.1.region008	bgcflow_GCF_176
1167	CP126078.1.region002	bgcflow_GCF_177
1168	JAVIVN010000014.1.region004	bgcflow_GCF_178
1169	CP126084.1.region004	bgcflow_GCF_179
1170	CP126109.1.region006	bgcflow_GCF_180
1171	CP126111.1.region004	bgcflow_GCF_181
1172	CP126115.1.region002	bgcflow_GCF_182
1173	JAUCEU010000007.1.region001	bgcflow_GCF_183
1174	CP126080.1.region003	bgcflow_GCF_184
1175	CP126079.1.region007	bgcflow_GCF_185
1176	CP126093.1.region002	bgcflow_GCF_186
1177	CP126079.1.region003	bgcflow_GCF_187
1178	CP128109.1.region001	bgcflow_GCF_188
1179	JAUCFN010000002.1.region001	bgcflow_GCF_189
1180	CP126107.1.region002	bgcflow_GCF_190
1181	JAUCFT010000008.1.region005	bgcflow_GCF_191
1182	JAVIVM010000003.1.region001	bgcflow_GCF_192
1183	CP126108.1.region002	bgcflow_GCF_193
1184	JAUCEP010000002.1.region001	bgcflow_GCF_194
1185	CP126079.1.region005	bgcflow_GCF_195
1186	JAUCEM010000004.1.region002	bgcflow_GCF_196
1187	JAUKNS010000003.1.region001	bgcflow_GCF_197
1188	JAUCFW010000002.1.region001	bgcflow_GCF_198
1189	CP128168.1.region001	bgcflow_GCF_199
1190	CP126513.1.region001	bgcflow_GCF_200
1191	CP128119.1.region007	bgcflow_GCF_201
1192	CP127373.1.region001	bgcflow_GCF_202
1193	CP126095.1.region001	bgcflow_GCF_203
1194	CP126095.1.region005	bgcflow_GCF_204
1195	JAUCER010000002.1.region002	bgcflow_GCF_205
1196	JAVIVX010000001.1.region005	bgcflow_GCF_206
1197	JAUCES010000005.1.region003	bgcflow_GCF_207
1198	CP126084.1.region007	bgcflow_GCF_208
1199	CP126099.1.region001	bgcflow_GCF_209
1200	JAVIWA010000059.1.region005	bgcflow_GCF_210
1201	JAUCFL010000007.1.region007	bgcflow_GCF_211
1202	JAUCFL010000007.1.region009	bgcflow_GCF_212
1203	JAUCEN010000001.1.region001	bgcflow_GCF_213
1204	JAVIVT010000002.1.region004	bgcflow_GCF_214
1205	JAUCFL010000007.1.region014	bgcflow_GCF_215
1206	CP126108.1.region005	bgcflow_GCF_216
1207	CP128166.1.region007	bgcflow_GCF_217
1208	JAUKNS010000004.1.region002	bgcflow_GCF_218
1209	JAVIVW010000001.1.region002	bgcflow_GCF_219
1210	CP126084.1.region012	bgcflow_GCF_220
1211	JAUCFR010000004.1.region002	bgcflow_GCF_221
1212	JAVIVZ010000001.1.region005	bgcflow_GCF_222
1213	CP126110.1.region007	bgcflow_GCF_223
1214	CP126095.1.region006	bgcflow_GCF_224
1215	CP126084.1.region008	bgcflow_GCF_225
1216	CP126079.1.region012	bgcflow_GCF_226
1217	JAUCFN010000004.1.region001	bgcflow_GCF_227
1218	JAVIVV010000005.1.region002	bgcflow_GCF_228
1219	CP126105.1.region004	bgcflow_GCF_229
1220	JAUCEM010000006.1.region003	bgcflow_GCF_230
1221	JAUCEL010000008.1.region001	bgcflow_GCF_231
1222	JAVIVZ010000026.1.region001	bgcflow_GCF_232
1223	CP126518.1.region001	bgcflow_GCF_233
1224	CP126079.1.region010	bgcflow_GCF_234
1225	JAVIVV010000005.1.region001	bgcflow_GCF_235
1226	JAVIVN010000015.1.region001	bgcflow_GCF_236
1227	CP126106.1.region002	bgcflow_GCF_237
1228	JAUCFL010000007.1.region006	bgcflow_GCF_238
1229	JAVIVX010000002.1.region001	bgcflow_GCF_239
1230	JAUCFL010000007.1.region003	bgcflow_GCF_240
1231	JAUCFJ010000002.1.region003	bgcflow_GCF_241
1232	CP128151.1.region003	bgcflow_GCF_242
1233	CP126110.1.region003	bgcflow_GCF_243
1234	JAUCFM010000004.1.region012	bgcflow_GCF_244
1235	JAUCFL010000007.1.region011	bgcflow_GCF_245
1236	JAUKNS010000002.1.region003	bgcflow_GCF_246
1237	JAUCFL010000007.1.region005	bgcflow_GCF_247
1238	CP126080.1.region005	bgcflow_GCF_248
1239	JAVIVW010000015.1.region001	bgcflow_GCF_249
1240	CP126084.1.region006	bgcflow_GCF_250
1241	JAUCFR010000004.1.region005	bgcflow_GCF_251
1242	JAVIVT010000002.1.region001	bgcflow_GCF_252
1243	CP128168.1.region006	bgcflow_GCF_253
1244	CP126088.1.region002	bgcflow_GCF_254
1245	CP126113.1.region001	bgcflow_GCF_255
1246	CP126077.1.region005	bgcflow_GCF_256
1247	JAVIVS010000003.1.region002	bgcflow_GCF_257
1248	JAVIVW010000015.1.region002	bgcflow_GCF_258
1249	CP126115.1.region004	bgcflow_GCF_259
1250	JAVIVW010000002.1.region001	bgcflow_GCF_260
1251	JAUCEL010000001.1.region003	bgcflow_GCF_261
1252	JAUCFR010000004.1.region006	bgcflow_GCF_262
1253	JAUCES010000005.1.region002	bgcflow_GCF_263
1254	CP126113.1.region002	bgcflow_GCF_264
1255	JAUKNS010000002.1.region001	bgcflow_GCF_265
1256	CP126080.1.region004	bgcflow_GCF_266
1257	CP126114.1.region004	bgcflow_GCF_267
1258	CP126113.1.region004	bgcflow_GCF_268
1259	CP126111.1.region005	bgcflow_GCF_269
1260	JAUCFR010000004.1.region003	bgcflow_GCF_270
1261	CP126111.1.region003	bgcflow_GCF_271
1262	CP126077.1.region004	bgcflow_GCF_272
1263	JAUCEP010000002.1.region002	bgcflow_GCF_273
1264	JAVIVS010000003.1.region001	bgcflow_GCF_274
1265	JAVIVW010000002.1.region002	bgcflow_GCF_275
1266	JAUCFP010000006.1.region002	bgcflow_GCF_276
1267	CP126077.1.region001	bgcflow_GCF_277
1268	JAVIVW010000001.1.region001	bgcflow_GCF_278
1269	CP126095.1.region004	bgcflow_GCF_279
1270	JAUCFJ010000002.1.region002	bgcflow_GCF_280
1271	JAVIVN010000001.1.region008	bgcflow_GCF_281
1272	CP126079.1.region004	bgcflow_GCF_282
1273	CP126079.1.region002	bgcflow_GCF_283
